onset	duration	stim	cond	rt	acc	resp	cresp
26.2	3.007	TEXTILE	targ_easy	1231	1	target	target
58	3.007	PYRAMID	targ_hard	918	1	target	target
90	3.005	POWDER	lure_hard	1030	1	non-target	non-target
122	3.006	HIGHWAY	targ_hard	1231	0	non-target	target
154.1	3.001	OUTLET	targ_easy	1078	1	non-target	non-target
186	3.008	SAWDUST	targ_hard	1607	1	target	target
218.1	3.003	PARADE	targ_easy	1087	1	target	target
250.1	3.008	RULER	lure_hard	1103	1	target	target
282	3	PARK	targ_easy	1065	1	target	target
314.1	3.002	SPEAR	targ_hard	1056	1	target	target
346.1	3.009	HILL	targ_hard	1152	1	target	target
378	3	TRUCK	targ_easy	1011	1	target	target
410	3.003	DIRT	targ_easy	1227	1	target	target
442	3.009	STAPLE	targ_hard	979	1	non-target	non-target
474	3.009	MACHINE	targ_easy	820	1	target	target
506	3.002	RACK	targ_hard	892	1	target	target
538	3.005	FLOOD	targ_easy	836	1	target	target
570	3.004	CHASM	targ_hard	1587	1	target	target
602	3.01	PHOTO	lure_hard	1125	1	non-target	non-target
634	3.007	SHOVEL	targ_easy	910	1	target	target
666	3.007	BANNER	targ_hard	798	1	target	target
698.1	3.009	STATUE	lure_hard	788	1	target	target
730	3.005	BASIN	targ_easy	712	1	target	target
762	3.008	PICTURE	lure_hard	807	1	target	target
794	3.007	PERMIT	targ_hard	1112	1	target	target
